"id_producto";"referencia";"categoria_01";"categoria_02";"categoria_03";"categoria_04";"categoria_05";"categoria_06";"categoria_07";"categoria_08";"categoria_09";"categoria_10";"categoria_11";"categoria_12";"categoria_13";"categoria_14";"categoria_15";"categoria_16";"categoria_17";"categoria_18";"categoria_19";"categoria_20";"categoria_21";"categoria_22";"categoria_23";"categoria_24";"categoria_25";"categoria_26";"categoria_27";"categoria_28";"categoria_29";"categoria_30";"categoria_31";"categoria_32";"categoria_33";"categoria_34";"categoria_35";"categoria_36";"categoria_37";"categoria_38";"categoria_39";"categoria_40";"categoria_41";"categoria_42";"categoria_43";"categoria_44";"categoria_45";"categoria_46";"categoria_47";"categoria_48";"categoria_49";"categoria_50"
"14162";"D-207402";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Lubricacion anal"
"14164";"D-207404";"Aceites y Lubricantes|Lubricantes|Base silicona";"Aceites y Lubricantes|Lubricantes|Lubricacion anal"
"14608";"D-207864";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Base silicona";"Aceites y Lubricantes|Lubricantes|Lubricacion anal"
"14612";"D-207868";"Aceites y Lubricantes|Lubricantes|Base silicona";"Aceites y Lubricantes|Lubricantes|Lubricacion anal"
"15978";"D-209903";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Lubricacion anal"
"16474";"D-210275";"Afrodisiacos|Cápsulas";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Lubricacion anal"
"16475";"D-210276";"Afrodisiacos|Cápsulas";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Lubricacion anal"
"16588";"D-210396";"Aceites y Lubricantes|Lubricantes|Base silicona";"Aceites y Lubricantes|Lubricantes|Lubricacion anal"
"16589";"D-210397";"Aceites y Lubricantes|Lubricantes|Base silicona";"Aceites y Lubricantes|Lubricantes|Lubricacion anal"
"17569";"D-211365";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Lubricacion anal"
"17786";"D-211606";"Aceites y Lubricantes|Lubricantes|Base silicona";"Aceites y Lubricantes|Lubricantes|Lubricacion anal"
"17897";"D-211718";"Aceites y Lubricantes|Lubricantes|Base silicona";"Aceites y Lubricantes|Lubricantes|Lubricacion anal"
"18016";"D-211834";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Lubricacion anal"
"18023";"D-211838";"Aceites y Lubricantes|Lubricantes|Base silicona";"Aceites y Lubricantes|Lubricantes|Lubricacion anal"
"20256";"D-212720";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Base silicona";"Aceites y Lubricantes|Lubricantes|Lubricacion anal"
"20356";"D-212993";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Lubricacion anal"
"22555";"D-215309";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Base silicona";"Aceites y Lubricantes|Lubricantes|Lubricacion anal"
"22590";"D-215334";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Lubricacion anal"
"22148";"D-215809";"Aceites y Lubricantes|Lubricantes|Base silicona";"Aceites y Lubricantes|Lubricantes|Lubricacion anal"
"22149";"D-215810";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Lubricacion anal"
"22150";"D-215811";"Aceites y Lubricantes|Lubricantes|Base silicona";"Aceites y Lubricantes|Lubricantes|Lubricacion anal"
"22151";"D-215812";"Aceites y Lubricantes|Lubricantes|Base silicona";"Aceites y Lubricantes|Lubricantes|Lubricacion anal"
"22152";"D-215813";"Aceites y Lubricantes|Lubricantes|Base silicona";"Aceites y Lubricantes|Lubricantes|Lubricacion anal"
"22153";"D-215814";"Aceites y Lubricantes|Lubricantes|Base silicona";"Aceites y Lubricantes|Lubricantes|Lubricacion anal"
"22154";"D-215815";"Aceites y Lubricantes|Lubricantes|Base silicona";"Aceites y Lubricantes|Lubricantes|Lubricacion anal"
"22156";"D-215817";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Lubricacion anal"
"739";"D62-21030";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base silicona";"Aceites y Lubricantes|Lubricantes|Lubricacion anal"
"740";"D62-21100";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base silicona";"Aceites y Lubricantes|Lubricantes|Lubricacion anal"
"742";"D62-22100";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Base silicona";"Aceites y Lubricantes|Lubricantes|Lubricacion anal"
"5488";"D-196480";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"5500";"D-196492";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"7967";"D-199015";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"8510";"D-199351";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"8511";"D-199352";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"9518";"D-199909";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"4432";"D-201570";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base silicona";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"4433";"D-201571";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base silicona";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"4434";"D-201572";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base silicona";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"5166";"D-201635";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"5172";"D-201641";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"5173";"D-201642";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"5179";"D-201648";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"5181";"D-201650";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"5182";"D-201651";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base silicona";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"5183";"D-201652";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base silicona";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"5185";"D-201654";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base silicona";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"5186";"D-201655";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base silicona";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"11689";"D-203257";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"11780";"D-203369";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"11781";"D-203370";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"14079";"D-207320";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"14611";"D-207867";"Aceites y Lubricantes|Lubricantes|Base silicona";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"15958";"D-209383";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"15959";"D-209884";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"15990";"D-209915";"Aceites y Lubricantes|Lubricantes|Base silicona";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"16443";"D-210244";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"17580";"D-211376";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"17785";"D-211605";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"18033";"D-211843";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"18467";"D-212423";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"20265";"D-212723";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"20561";"D-213199";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"21050";"D-213692";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"22542";"D-215292";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"22591";"D-215335";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base silicona";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"22592";"D-215336";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"22157";"D-215818";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"22158";"D-215819";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"22159";"D-215820";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"23141";"D-215993";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Comestibles";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"23142";"D-215994";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"737";"D62-10100";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base silicona";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"745";"D62-24100";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base silicona";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"768";"D62-51202";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Lubricantes|Relajacion anal"
"2403";"D-149128";"Aceites y Lubricantes|Aceites y Cremas de masaje";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Aceites y Cremas de masaje|Aceites esenciales"
"5506";"D-196498";"Aceites y Lubricantes|Aceites y Cremas de masaje";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Aceites y Cremas de masaje|Aceites esenciales"
"5508";"D-196500";"Aceites y Lubricantes|Aceites y Cremas de masaje";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Aceites y Cremas de masaje|Aceites esenciales"
"9501";"D-199894";"Aceites y Lubricantes|Aceites y Cremas de masaje";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Aceites y Cremas de masaje|Aceites esenciales"
"4438";"D-201576";"Aceites y Lubricantes|Aceites y Cremas de masaje";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base silicona";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Aceites y Cremas de masaje|Aceites esenciales"
"4440";"D-201578";"Aceites y Lubricantes|Aceites y Cremas de masaje";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base silicona";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Aceites y Cremas de masaje|Aceites esenciales"
"15096";"D-208509";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Aceites y Cremas de masaje|Aceites esenciales"
"1364";"D11-201221";"Aceites y Lubricantes|Aceites y Cremas de masaje";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Sabores";"Aceites y Lubricantes|Lubricantes|Comestibles";"Aceites y Lubricantes|Aceites y Cremas de masaje|100% comestibles"
"10972";"D-202650";"Aceites y Lubricantes|Aceites y Cremas de masaje";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Sabores";"Aceites y Lubricantes|Lubricantes|Comestibles";"Aceites y Lubricantes|Aceites y Cremas de masaje|100% comestibles"
"10973";"D-202651";"Aceites y Lubricantes|Aceites y Cremas de masaje";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Sabores";"Aceites y Lubricantes|Lubricantes|Comestibles";"Aceites y Lubricantes|Aceites y Cremas de masaje|100% comestibles"
"10974";"D-202652";"Aceites y Lubricantes|Aceites y Cremas de masaje";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Sabores";"Aceites y Lubricantes|Lubricantes|Comestibles";"Aceites y Lubricantes|Aceites y Cremas de masaje|100% comestibles"
"10975";"D-202653";"Aceites y Lubricantes|Aceites y Cremas de masaje";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Sabores";"Aceites y Lubricantes|Lubricantes|Comestibles";"Aceites y Lubricantes|Aceites y Cremas de masaje|100% comestibles"
"10976";"D-202654";"Aceites y Lubricantes|Aceites y Cremas de masaje";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Sabores";"Aceites y Lubricantes|Lubricantes|Comestibles";"Aceites y Lubricantes|Aceites y Cremas de masaje|100% comestibles"
"10978";"D-202655";"Aceites y Lubricantes|Aceites y Cremas de masaje";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Sabores";"Aceites y Lubricantes|Lubricantes|Comestibles";"Aceites y Lubricantes|Aceites y Cremas de masaje|100% comestibles"
"23344";"D-216312";"Aceites y Lubricantes|Lubricantes|Sabores";"Aceites y Lubricantes|Lubricantes|Comestibles";"Aceites y Lubricantes|Aceites y Cremas de masaje|Aceites esenciales";"Aceites y Lubricantes|Aceites y Cremas de masaje|100% comestibles"
"23345";"D-216313";"Aceites y Lubricantes|Lubricantes|Sabores";"Aceites y Lubricantes|Lubricantes|Comestibles";"Aceites y Lubricantes|Aceites y Cremas de masaje|100% comestibles"
"23346";"D-216314";"Aceites y Lubricantes|Lubricantes|Sabores";"Aceites y Lubricantes|Lubricantes|Comestibles";"Aceites y Lubricantes|Aceites y Cremas de masaje|100% comestibles"
"756";"D62-41110";"Aceites y Lubricantes|Aceites y Cremas de masaje";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Sabores";"Aceites y Lubricantes|Lubricantes|Comestibles";"Aceites y Lubricantes|Aceites y Cremas de masaje|100% comestibles"
"757";"D62-41120";"Aceites y Lubricantes|Aceites y Cremas de masaje";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Comestibles";"Aceites y Lubricantes|Aceites y Cremas de masaje|100% comestibles"
"759";"D62-41130";"Aceites y Lubricantes|Aceites y Cremas de masaje";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Comestibles";"Aceites y Lubricantes|Aceites y Cremas de masaje|100% comestibles"
"760";"D62-41140";"Aceites y Lubricantes|Aceites y Cremas de masaje";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Sabores";"Aceites y Lubricantes|Lubricantes|Comestibles";"Aceites y Lubricantes|Aceites y Cremas de masaje|100% comestibles"
"7034";"D-197612";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Sabores";"Aceites y Lubricantes|Aceites y Cremas de masaje|Con efecto calor"
"9491";"D-199884";"Aceites y Lubricantes|Aceites y Cremas de masaje";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Aceites y Cremas de masaje|Con efecto calor"
"2635";"D-201417";"Aceites y Lubricantes|Aceites y Cremas de masaje";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Aceites y Cremas de masaje|Con efecto calor"
"2636";"D-201418";"Aceites y Lubricantes|Aceites y Cremas de masaje";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Aceites y Cremas de masaje|Con efecto calor"
"3130";"D-201482";"Aceites y Lubricantes|Aceites y Cremas de masaje|Aceites esenciales";"Aceites y Lubricantes|Aceites y Cremas de masaje|Con efecto calor"
"3815";"D-201503";"Aceites y Lubricantes|Aceites y Cremas de masaje";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Aceites y Cremas de masaje|Con efecto calor"
"10463";"D-203368";"Aceites y Lubricantes|Aceites y Cremas de masaje";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Aceites y Cremas de masaje|Con efecto calor"
"12810";"D-205318";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Aceites y Cremas de masaje|Con efecto calor"
"13245";"D-205753";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Lubricantes|Sabores";"Aceites y Lubricantes|Aceites y Cremas de masaje|Aceites esenciales";"Aceites y Lubricantes|Aceites y Cremas de masaje|Con efecto calor"
"13581";"D-205949";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Aceites y Cremas de masaje|Con efecto calor"
"13582";"D-205950";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Aceites y Cremas de masaje|Con efecto calor"
"13583";"D-205951";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Aceites y Cremas de masaje|Con efecto calor"
"13584";"D-205952";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Aceites y Cremas de masaje|Con efecto calor"
"14925";"D-208349";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Aceites y Cremas de masaje|Con efecto calor"
"15969";"D-209894";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Aceites y Cremas de masaje|Con efecto calor"
"18022";"D-211837";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Aceites y Cremas de masaje|Con efecto calor"
"18034";"D-211844";"Afrodisiacos|Potenciadores";"Afrodisiacos|Sensibilizantes";"Afrodisiacos|+ Orgasmo Femenino";"Aceites y Lubricantes|Aceites y Cremas de masaje|Con efecto calor"
"21926";"D-214788";"Aceites y Lubricantes|Aceites y Cremas de masaje|Con efecto calor"
"21927";"D-214789";"Aceites y Lubricantes|Aceites y Cremas de masaje|Con efecto calor"
"22998";"D-215765";"Aceites y Lubricantes|Lubricantes|Sabores";"Aceites y Lubricantes|Lubricantes|Comestibles";"Aceites y Lubricantes|Aceites y Cremas de masaje|100% comestibles";"Aceites y Lubricantes|Aceites y Cremas de masaje|Con efecto calor"
"1609";"D-196713";"Juguetes XXX|Kits";"Juguetes XXX|Vibradores";"Aceites y Lubricantes|Aceites y Cremas de masaje";"Aceites y Lubricantes|Aceites y Cremas de masaje|Kits de masaje"
"17973";"D-211810";"Afrodisiacos|Potenciadores";"Afrodisiacos|Sensibilizantes";"Aceites y Lubricantes|Aceites y Cremas de masaje|Aceites esenciales";"Aceites y Lubricantes|Aceites y Cremas de masaje|Kits de masaje"
"21476";"D-215005";"Juguetes XXX|Kits";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Aceites y Cremas de masaje|Kits de masaje"
"1363";"D11-816100";"Aceites y Lubricantes|Aceites y Cremas de masaje";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Aceites y Cremas de masaje|Aceites esenciales";"Aceites y Lubricantes|Aceites y Cremas de masaje|Clima erótico"
"5493";"D-196485";"Aceites y Lubricantes|Aceites y Cremas de masaje";"Aceites y Lubricantes|Aceites y Cremas de masaje|Clima erótico"
"7514";"D-197848";"Afrodisiacos|Perfumes ";"Aceites y Lubricantes|Aceites y Cremas de masaje";"Aceites y Lubricantes|Aceites y Cremas de masaje|Clima erótico"
"9492";"D-199885";"Aceites y Lubricantes|Aceites y Cremas de masaje";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base de agua";"Aceites y Lubricantes|Aceites y Cremas de masaje|Aceites esenciales";"Aceites y Lubricantes|Aceites y Cremas de masaje|Clima erótico"
"9658";"D-199957";"Afrodisiacos|Perfumes ";"Aceites y Lubricantes|Aceites y Cremas de masaje";"Aceites y Lubricantes|Aceites y Cremas de masaje|Clima erótico"
"9659";"D-199958";"Afrodisiacos|Perfumes ";"Aceites y Lubricantes|Aceites y Cremas de masaje";"Aceites y Lubricantes|Aceites y Cremas de masaje|Clima erótico"
"3104";"D-201456";"Afrodisiacos|Potenciadores";"Afrodisiacos|Sensibilizantes";"Afrodisiacos|Gotas de amor";"Aceites y Lubricantes|Aceites y Cremas de masaje";"Aceites y Lubricantes|Aceites y Cremas de masaje|Clima erótico"
"3730";"D-201488";"Afrodisiacos|Perfumes ";"Aceites y Lubricantes|Aceites y Cremas de masaje";"Aceites y Lubricantes|Aceites y Cremas de masaje|Clima erótico"
"3731";"D-201489";"Afrodisiacos|Perfumes ";"Aceites y Lubricantes|Aceites y Cremas de masaje";"Aceites y Lubricantes|Aceites y Cremas de masaje|Clima erótico"
"11220";"D-202895";"Aceites y Lubricantes|Aceites y Cremas de masaje";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base silicona";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Aceites y Cremas de masaje|Aceites esenciales";"Aceites y Lubricantes|Aceites y Cremas de masaje|Clima erótico"
"11221";"D-202896";"Aceites y Lubricantes|Aceites y Cremas de masaje";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base silicona";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Aceites y Cremas de masaje|Aceites esenciales";"Aceites y Lubricantes|Aceites y Cremas de masaje|Clima erótico"
"11222";"D-202897";"Aceites y Lubricantes|Aceites y Cremas de masaje";"Aceites y Lubricantes|Lubricantes";"Aceites y Lubricantes|Lubricantes|Base silicona";"Aceites y Lubricantes|Lubricantes|Lubricacion anal";"Aceites y Lubricantes|Aceites y Cremas de masaje|Aceites esenciales";"Aceites y Lubricantes|Aceites y Cremas de masaje|Clima erótico"
"13535";"D-205903";"Aceites y Lubricantes|Aceites y Cremas de masaje|Aceites esenciales";"Aceites y Lubricantes|Aceites y Cremas de masaje|Kits de masaje";"Aceites y Lubricantes|Aceites y Cremas de masaje|Clima erótico"
"13930";"D-207173";"Afrodisiacos|Perfumes ";"Aceites y Lubricantes|Aceites y Cremas de masaje|Clima erótico"
"15467";"D-208888";"Aceites y Lubricantes|Aceites y Cremas de masaje|Aceites esenciales";"Aceites y Lubricantes|Aceites y Cremas de masaje|Kits de masaje";"Aceites y Lubricantes|Aceites y Cremas de masaje|Clima erótico"
"16137";"D-210062";"Juguetes XXX|Kits";"Aceites y Lubricantes|Aceites y Cremas de masaje|Clima erótico"
"16139";"D-210064";"Juguetes XXX|Kits";"Aceites y Lubricantes|Aceites y Cremas de masaje|Clima erótico"
"16190";"D-210115";"Afrodisiacos|Perfumes ";"Afrodisiacos|Potenciadores";"Afrodisiacos|Sensibilizantes";"Aceites y Lubricantes|Aceites y Cremas de masaje|Clima erótico"
"16191";"D-210116";"Afrodisiacos|Perfumes ";"Afrodisiacos|Potenciadores";"Afrodisiacos|Sensibilizantes";"Aceites y Lubricantes|Aceites y Cremas de masaje|Clima erótico"
